id,Lyric,Emotion
3085,도로 옆 위태로움은 희망을 괴고 산다,1
2401,너도 내 맘 같다면 기억해줘 (ah yeah),1
12847,Are you ready for the last act?,5
7819,말해주려는데 파도 같았던 물살에 못 이겨 너를 놓쳐버릴까,3
13201,궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
10305,"""너 없이 내가 살아왔던 시간들을""",4
939,우리였던 그 시간들이 흩어 바래져버린 바램들이,0
5207,내 눈앞에 네가 막 아른아른해 나도 몰래 발이 막 동동 구르네,2
324,당신의 쉴 곳 없네,0
12917,목이 메어와 눈물이 흘러도 사랑이 지나가면,5
1712,우연히 마주침을 바란 적도 있어,0
4724,달리기 시작했다면 Game set Woah oh,2
4349,또 말해줄래,1
27,이제 아무 일도 없단 듯이 날 안아줘,0
10346,네 앞에선 왜 작아질까 괜한 다짐을 해봐도,4
1079,그냥 보고 싶어 그래 오늘도,0
1925,괜찮아질거야,0
3737,내게 와줘 girl,1
7763,넌 말 안 해도 다 알어 내가 원하는 답변,3
9550,때로는 lonely lonely lonely,4
8059,이렇게 나는 힘든데 넌 아무렇지 않은지,3
9719,혼자 지낸 나의 하루하루도 아직은 어색해,4
3435,"my name\'s Hayley""",1
12781,나를 버리지마,5
8895,너 없이 울진 않을까 걱정도 안되니,4
9447,너무 늦은 밤이야,4
9156,너와 난 다른 시간 속에 사는 것 같아,4
5891,성큼 다가온 너란 기적 이제 난 손을 뻗어 닿을 수 있게,2
7034,"""Why is living so hard""",3
5613,One step two step and Three step your so lovely With you,2
10327,저 별도 나를 보고 있을까,4
8133,안된다는 거 나도 알아,3
7651,to make you trust all my words and get betrayed,3
11977,약속했던 미래는 멈췄고,5
10935,그렇게 믿어야 나만 혼자 외딴 동산에 살아가는 거야,4
7978,나에게만 나에게만 들리는 소음이 멈추질 않네,3
11269,너만 바라보던 너만 사랑하던 내가 없이 너도 무너지고 울기를 바래,5
5371,성큼 다가온 너란 기적 이제 난 손을 뻗어 닿을 수 있게,2
7060,왜 이제야 나왔어,3
526,너 없인 내 말 따윈 듣지 않을테니까,0
12404,네 앞에서 무너져 그래,5
106,너를 그리워하다 하루가 다 지났어,0
3418,친구가 아닌 여자친구,1
8900,그대를 사랑하지 않는 일,4
3338,"""It's you and me in this room""",1
9871,얼마나 소중한 줄 모르고 쓸쓸히 바래진 너와 나의 계절,4
809,너는 내게 미루고 나 역시 네게 미루는 갈 곳을 잃은,0
10333,나는 떠나갈까 봐 무서워 솔직하지 못했어 (근데 사실 있지),4
3142,Yeah yeah Yeah I want you like that,1
11834,두려웠던 나의 맘에 하얀 눈이 내려와,5
9832,난 다가갈 자격조차 없어,4
4087,사랑이 내리네,1
12,우리 둘은 얼마나 오래 같이 걷게 될까,0
6827,나에게만 나에게만 들리는 소음이 멈추질 않네,3
1050,흩날리는 추억 끝을 붙잡고,0
1310,내 안에 담을 수 없잖아,0
4919,"""Come on Show me the way to KOSMO Yeah""",2
6674,너 요즘 너 별로야,3
4404,이밤이 다가도록 그속에 내몸이 다타도록,1
334,우연히 마주침을 바란 적도 있어,0
7751,"""I don\'t want to hurt \'em But I did \'em in a fit of rage""",3
10939,"""Can't stay""",4
4917,방금 전에 널 본 것처럼,2
12977,"makin\' my friends the enemy""",5
5700,졸업하기 전날 많이 울던 너 남자라고 꾹 참던 너 하고 싶었던 말 못하고 뜨거웠던 그 여름처럼,2
966,우연히 마주침을 바란 적도 있어,0
2963,언제부턴가 난 네가 좋아 지기 시작했어,1
9360,이제 두 눈을 감아도 돼 아무도 우릴 찾을 수 없게,4
4311,"""Don't walk away""",1
11201,부서지는 저 슬픈 달빛은 혹시 너 아닐까,5
11843,넌 그렇게 날 스쳐 지나가,5
4539,Thigh high fishnets and some black boots,2
9003,떠들기 바쁜 세상 속에 갇혀 헤매고 싶지는 않아,4
1420,And give my heart a holiday,0
1337,내 미래에는 너 없는 곳을 찾을 수가 없는데 내가 어떻게 너 없이 하루를 살아갈까요,0
2188,진심이었기에 더 초라한 이 밤 널 잃고 싶지 않아서,0
5185,그때의 너 and i,2
8306,"""Girl don't tryna play with me""",3
12785,금세 사랑은 더 잊혀져가고,5
9831,니가 없는 나의 세상은 앞이 보이질 않아,4
1125,사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
12235,보이지 않던 맘 빈틈까지 서글픈 추억 스며 들어,5
2277,Stay my shiny dreams 내 친한 벗 날 찾아오겠지,1
12218,나 아닌 누굴 사랑하든 아팠으면 해,5
8697,모든 게 돈 세상 원 안에 갇힌 너,3
7695,Life a bitch,3
6542,그댄 Violin 지금 시간 새벽 Twlv Bebe you know what I mean?,2
10286,저 별도 나를 보고 있을까,4
9538,내가 외로울게요 그대 모든 짐을 나에게,4
10523,기대해보지만 그대 곁엔 누군가가 있네요,4
5520,So hold my drink lets fly,2
12864,이러다가 죽어도 좋아,5
3118,Are you gonna feel the way I feel Are you for real,1
9402,우우우 널 기다려봐도 없어 없어 X oh,4
12093,금세 사랑은 더 잊혀져가고,5
2580,우리 이렇게 서로 사랑,1
4928,눈 앞을 가린 듯 더 두근대게 만드는 듯해,2
8946,겉으론 내 편인데 못해 이해,4
7156,고단한 오늘이 지나가도록,3
5238,난 오늘밤만이라도,2
4679,처음 잡는 너의 손 촉촉한 떨림 속 나도 몰래 두근거려 더워져요,2
8749,"""Nah haters can\'t relate""",3
205,You you remember me,0
287,할 말이 아직 많아서 여기에 말할래요,0
6222,가녀린 너의 선에 다가가 속삭여 baby,2
10768,지금은 후회를 하고 있지만.,4
4216,그녈 위한 시를 나 지금도 어둠 속에서 적기 바쁘지,1
2122,"""난 널 앞에 두고 I can't wait""",0
2842,물은 내가 줄게 마음껏 약속해 i swear,1
9783,31. Can anybody see me now?,4
7967,네가 언제 그랬냐 의아해 하겠지만,3
8025,Gotta go hard (Gotta go hard),3
9189,사라져줄래 나의 시간들 속에서,4
5609,저 별에 닿고 싶어 달리던 우리는,2
6786,In a big brown house,3
11090,더딘 후회 헛된 바램,5
5276,근데 이상해 좀 잘못된 듯해 더 설레고 조급해,2
7910,Breathe in and out Breathe in and O-ut and O _ O _ Out,3
3381,And it’s the light,1
1982,니 생각이 나는 많은 흔적들을 어느새 지운 줄 알았어,0
4824,다시 날 너로 채워줘 pop it up refresh,2
12091,나 혼자 이별한 것도 아닌데 왜 이럴까,5
13243,돌아버릴 것 같아,5
1362,민 우리 약속이 먼저야 알잖아,0
8723,잠들지 못하는 밤 일어나지 못하는 아침,3
355,매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
11515,"""On nights like these when my willpower's weak""",5
7309,아잇 작정하고 나와라,3
2732,우리 모든 모든 사랑 니가 가져가,1
2018,"""어디쯤을 지나는 걸까 매번 똑같이 궁금해도""",0
7428,No thanks 좀 삐뚤다고 자를 대니 Think about it,3
6582,더 빛나던 너의 환한 미소,2
5842,And I get high to drown it out,2
3555,늘 같은 마음으로 계속 난 너와 꿈꿀래,1
2278,나도 그냥 속아주는 걸 너도 원하잖아,1
8750,그 사람 때문이라 해도,3
8307,Tell that bitch to mind his business,3
4466,하루하루가 매일 너무 기다려져 yeah,2
4417,Run away run away run away with me,2
6095,흰 눈이 내리면 난 아직도 널 보는 게 사실 두근거린다고 말해줄 거야,2
9271,아직 그대로 남은 나만 내게 또 매달려도 이젠 의미없어,4
4239,나를 닮아가는 너여서,1
3685,난 너란 걸 그냥 한눈에 알아보았어,1
9526,내가 없이도 행복하지는 마,4
7334,"""Lookin' higher than them airplane views Y'all getting fucked in your deals And they share that lube""",3
4959,Yeah another level,2
6248,오늘이(오늘이) 아니면(아니면) 평생을 후회할 것만 같아서,2
6294,"""Baby",2
2417,혹시 말야 문득 떠올라 너도 내가 궁금해지고 그러다,1
11467,"""Yeah I\'m gonna feel broken for a bit""",5
3046,"""Now we too late Yeah LL Cool drip""",1
6811,"""I'm findin' it hard to be here sincerely""",3
343,"""I think of you""",0
2647,내 사랑 넌 그제야 웃네,1
10343,"""Know that you'll still be the same without me""",4
11077,저기 지나 오늘 밤이 사라지는 걸 볼 때마다 우리 우울하게 되는 걸,5
1583,Lots of songs are on the way,0
2763,가까운 그대와 내 숨결이 지금 모든 걸 느낄 수 있게,1
5905,yeah,2
5256,Like a shooting star,2
445,그대까지 날 그만 잊어요,0
9020,다시 돌아오면 안 될까,4
1131,God I wish somebody would have told me,0
12064,금세 사랑은 더 잊혀져가고,5
1491,But now you need me so badly,0
5101,E.X.O 난 너를 맛보고 너를 마신다,2
2718,상상 속의 손을 잡고 있어 (Yeah),1
8360,Shiny on the surface Rotten on the inside,3
2520,우린 같이 많이 웃었을 거야,1
2765,"""No matter where you are I\'m there""",1
602,별거 아닌 잔소리가 사실 제일 그리워,0
3509,볼엔 진달래 눈은 민들레 입술은 쭉 철쭉,1
8338,하나같이 외모 지상주의 망치로 뒤통수 한대 맞은 듯이 머릿속이 띵하고 어지러워,3
7263,Beep Stop it 거리 유지해,3
7723,"""이제와 뭘 해도 넌 Nothing (Nothing to say) 크게 의미 없는 Punch 시작부터 차이 나는 Game Always winning never lose 뻔히 보이는 Plot (What's coming) 너의 결말은 Knock down yeah""",3
11806,구멍난 가슴에 우리 추억이 흘러 넘쳐,5
7769,"""Lookin' higher than them airplane views Y'all getting fucked in your deals And they share that lube""",3
7909,"""Don't touch me don't touch me""",3
11258,"""I like crying too much""",5
4939,"t-t-take it off""",2
8661,"""I ain't gonna rush it no lie""",3
7002,"""So I\'m a killer (whoo!) A natural born killer""",3
2866,"""It\'s sad",1
8119,All the things you said in my head,3
1169,작년엔 혼자만 왔었던 이 거리에 For you 꿈꾸는 것 같아,0
5118,Like a shooting star,2
174,너를 자꾸 떠올리게 돼,0
7793,한다면 하는 놈 그게 나 싫은 건 싫다고 말할 줄도 알아야지,3
1304,또 바보처럼 난 너 하나 기다리다,0
12898,너를 지킬 수 없고 더 사랑도 없는 내 가슴 아픈 이야기,5
6655,"""Sorry young Jacques nose goin\' down""",3
807,사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
1586,바다로 떠난 네 비행기는 어디쯤일까,0
5944,너의 벨이 울리면,2
7688,"""I will overcome""",3
9052,더는 뒤돌아보지마,4
6643,Bad Bad Bad Bet a bad bad girl,3
6483,She says,2
4815,"""If you want 이맘때 즈음엔 조그맣던 점들이 모여 섬에 조각난 틈이 어느 순간 떨어져 나가""",2
6268,may be may be may be 아마 사랑인가 봐,2
12747,"""And that's what makes me want to die""",5
1228,너를 그리워하다 하루가 다 지났어,0
11019,얼마나 소중한 줄 모르고 쓸쓸히 바래진 너와 나의 계절,4
11115,Wraps of cocaine,5
4828,"paradise""",2
6346,엔돌핀이 솓구쳐 하하하하,2
4518,I remember 1,2
5356,봤는데 내 맘이 떨려와,2
8637,"""'Why do these demons control you?'""",3
5982,This is my attitude,2
3423,"""I wanna fit in between your legs""",1
9127,그댄 날 떠나 하루도 살 수 없어요,4
7931,다가오지 마 제발 멈춰 줄래,3
12504,내곁을 떠나가던 날 가슴에 품었던 분홍빛의 수많은 추억들이 푸르게 바래졌소,5
1355,Go back go back,0
13037,좀 더 보다가 좀 더 울다가,5
9381,"""I don't Know 어딘지 몰라 어둠 속 널 찾을 수 없어""",4
2681,"""Hey We Ballin' 전부를 바꿀 파이터""",1
12497,"""I think I should apologize It\'s too late""",5
4575,맨날 맨날 흥얼흥얼,2
2488,Red lipstick,1
2735,그 에너지로 우린 바쁘게 또 일하다 내일을 또 기대하지,1
11463,너란 대답이 이젠 돌아설 수 없어,5
5709,달콤한 색감이 물들어 조금씩 정신을 차렸을 땐 알아볼 수도 없지,2
87,"""다른 곳엔 기대지 말자 yeah I believe and I can fly 우린 하늘을 날고 있잖아""",0
247,You are under me and mine,0
12652,가끔은 미치도록 아프고 싶어요,5
5117,LALALALILALA 주문을 외울 테니 Oh 넌 내 꿈만 꿔,2
1604,난 그저 멀리서 숨어서 너의 모습을 바라보아도 행복했어,0
8486,So maybe I just need to Break up with the thought of you yeah,3
527,Lots of songs are on the way,0
2050,들려줄께 내 오랜 얘기,0
10445,괜히 바보처럼 이 자리에 서 있는 거야,4
2984,난 너를 원해,1
12919,"""I don't wanna be sad""",5
10897,마음 주고 혼자라는 기분이 든 요즘엔,4
3829,"""절대 상상 못 하지 내 애교 틱틱대고""",1
8032,"""Lookin' higher than them airplane views Y'all getting fucked in your deals And they share that lube""",3
742,그 한마디 하지 못해 후회만 하는 나,0
9896,눈 내린 새벽 골목도,4
12592,"""찬란했던 그 햇볕 밤 아래 별도 다 흐릿해져 사라져버렸어""",5
9945,나는 외로움,4
5165,(Na na na na na na) 난 앞으로 찔러 좌우 Bruce Lee 날아다녀 하루 종일 Bruce Lee,2
9888,마음 주고 혼자라는 기분이 든 요즘엔,4
1488,널 보고싶어서 소리쳐 불러요,0
2644,"""In a world where nothing\'s what it seems""",1
84,오늘은 말할게 네게 이제껏 숨겨온 이 말 있잖아,0
5348,밤이 새도록 놀자,2
2142,But now you need me so badly,0
5493,지금 내게 오라고,2
2935,Do what your heart desires,1
8018,제발 이 거친 파도가 날 집어 삼키지 않게,3
6180,Can you feel the rush now?,2
11227,어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
9255,학교 다닐 때 죽어도 못한 밤샘이 내게 이렇게 잦을 줄 누가 알았겠나요,4
5608,맘에 훅! 하고 들어왔어,2
3383,행복이란 이름의 큰 병,1
516,홀로 사랑의 발자취를 따라가며 애쓰다,0
12880,Oh no 생각이 나서,5
3405,안녕 잘 가 내일은 더 괜찮을 거야,1
6562,"""Your kiss drives me crazy babe yeah""",2
10895,각자의 밤이 찾아오면 이 도시에 모인 우린 모두 외로운걸까,4
9822,넌 기억할런지,4
11707,하지만 가녀린 내 맘속에 흐르는 그 눈물은 영원하리,5
9177,"""Can't stay""",4
2783,난 너란 걸 그냥 한눈에 알아보았어,1
6360,"""Now my veins are pumping""",2
6373,달리기 시작했다면 Game set Woah oh,2
7426,Breathe in and out Breathe in and O-ut and O _ O _ Out,3
1261,지금은 나 혼자 남아 버렸지만 자는 모습도 좋고 취한 모습도 좋았어,0
1665,아직 더 가야하는 내게 너 기대할 수도 없겠지,0
8865,Play the way you feel it,4
99,"""난 널 앞에 두고 I can't wait""",0
6340,Racing to sixty,2
7047,그만둬 거기까지 해,3
2175,예전처럼 날,0
11391,no mistakes,5
5605,티가 나나 봐 다 보이나 봐,2
10267,나의 욕심이 닿을 수 없는 저 먼 곳으로,4
8109,"""Survival Survival Survival""",3
10298,그대 느낄 수 없나요,4
6452,She says,2
754,널 보고싶어서 소리쳐 불러요,0
12745,깨고 또 깨어나도 반복되는 깊고 슬픈 꿈,5
4120,내가 어른이 되면 너의 외로움을 꼭 안아줄 거야,1
12190,I tried to love you,5
5773,"""But I couldn't resist those nights out""",2
9632,But I’ll let you go some other night,4
13209,의미 없이 흘러가 버린 세월아,5
2261,서로 묶여 있는 듯이 이젠 멈출 수가 없지 yeah,1
9799,우리 밤들이 유리병 속에 힘을 잃어가는 반딧불이 같아 잊어가고 있니?,4
9170,"""but you don't even look my way""",4
11898,바보 같은 나 눈물이 날까,5
4205,다시 피어나길 바라죠,1
9408,"""Can't stay""",4
2554,또 하루 모험이 시작됐다,1
5641,엔돌핀이 솓구쳐 하하하하,2
7859,지루해 널 기다리는건 시계초침 소리만 들려와,3
8110,우리는 남보다도 못한 사이가 되기 위해서,3
11590,시작부터 지옥 마치 단테의 신곡,5
